0,1,2,3,4,5
0.3274835963045027,0.0,0.0,0.1549671926090055,0.0,0.0
0.75,0.2141860492412852,0.0,0.5,0.0,0.0
0.0,0.6306603223178712,0.0,0.0,0.0,0.0
0.0,0.6520181904695335,0.0,0.5,0.0,0.0
0.0,0.8347958437797665,0.0,0.2478062343303502,0.0,0.0
0.5,0.7234644140790716,0.0,0.0,0.0,0.0
0.0,0.5219742788326414,0.0,0.5,0.0,0.0
0.5468673082352551,0.0,0.0,0.0937346164705101,0.0,0.0
0.0,0.169671792618368,0.0,0.0,0.0,0.0
0.6495308866175927,0.0893058785621397,0.0,0.0,0.0,0.0
0.0,0.6666666666666666,0.809626407653109,0.5,0.0,0.0
0.4697064420481422,0.1245749146452701,0.0,0.5,0.0,0.0
0.5841974925459996,0.0,0.0,0.0,0.0,0.0
0.636010008748237,0.0506622183341169,0.0,0.0759933275011753,0.0,0.0
0.3704494432418249,1.0,0.0,0.0,0.0,0.0
0.4818633476226591,0.0,0.0,0.4637266952453183,0.0,0.0
0.608007019574731,0.0,0.0,0.5,0.0,0.0
0.0,0.6666666666666666,0.0,0.1824078961159999,0.0,0.0
0.0,0.5739733769033368,0.0,0.0,0.0,0.0
0.0,0.4358476862943975,0.0,0.5,0.0,0.0
0.1743277954952506,0.2558543131132219,0.0,0.5,0.0,0.0
0.0,0.4574702215885697,0.0,0.0,0.0,0.0
0.0,0.6666666666666666,0.0,0.2566214109662317,0.0,0.0
0.0,0.4489851999529239,0.0,0.0,0.0,0.0
0.5683176396742023,0.0,0.0,0.0,0.0,0.0
0.3422676950054986,0.0,0.0,0.0922676950054986,0.0,0.0
0.0,0.6600607959868745,0.0,0.5,0.0,0.0
0.75,0.9787745188297572,0.0,0.5,0.0,0.0
0.75,0.472000721572517,0.0,0.5,0.0,0.0
0.0132380827390179,0.6754920551593453,0.0,0.486761917260982,0.0,0.0
0.0,0.3425147113245615,0.0,0.2431139665065788,0.0,0.0
0.1894714538395341,0.4140380615472878,1.0,0.5,0.0,0.0
0.0,0.5597961521031025,0.0,0.0,0.0,0.0
0.0,0.2655080938373084,0.0,0.0,0.0,0.0
0.0,0.6282431523186239,0.0,0.5,0.0,0.0
0.0,0.6666666666666666,0.0,0.413826247780686,0.0,0.0
0.7106393649376629,0.0,0.0,0.5,0.0,0.0
0.0,0.159560518155638,0.0,0.2393407772334571,0.0,0.0
0.6483714596235127,0.3333333333333333,0.0,0.2967429192470254,0.0,0.0
0.0,0.1830304418399644,0.0,0.0,0.0,0.0
0.0,0.210822584281973,0.0,0.3162338764229596,0.0,0.0
0.6996420942976037,0.0,0.0,0.3992841885952075,0.0,0.0
0.2156432462223374,0.76250810943215,0.0,0.5,0.0,0.0
0.0,0.6666666666666666,0.0,0.1083249801050209,0.0,0.0
0.0,0.0040209550972036,0.0,0.0060314326458054,0.0,0.0
0.5,0.0667254277566495,0.0,0.0,0.0,0.0
0.0725551298286684,0.236593160228442,0.0,0.3548897403426631,0.0,0.0
0.3935225568115671,0.0,0.0,0.2870451136231342,0.0,0.0
0.0,0.0,0.0,0.064231896494225,0.0,0.0
0.518234579464489,0.0,0.0,0.0364691589289781,0.0,0.0
0.75,0.729596055320448,0.0,0.5,0.0,0.0
0.0,0.0,0.0,0.0541175546120787,0.0,0.0
0.7154331121822598,0.0,0.0,0.4654331121822598,0.0,0.0
0.0,0.3145964202476713,0.0,0.0281053696284929,0.0,0.0
0.1046449973315301,0.5271400035579598,1.0,0.1046449973315301,0.0,0.0
0.429147194776918,0.0,0.0,0.3582943895538359,0.0,0.0
0.0743462898873446,0.0,0.0,0.5,0.0,0.0
0.0,0.171985815738444,0.0,0.257978723607666,0.0,0.0
0.4359615411827964,0.0,0.0,0.1859615411827964,0.0,0.0
0.0,0.5487594248863412,0.0,0.0,0.0,0.0
0.0,0.2892246379883584,0.0,0.0,0.0,0.0
0.0,0.5615811126798591,0.0,0.1576283309802113,0.0,0.0
0.75,0.8514164149954528,0.0,0.5,0.0,0.0
0.5111287895351596,0.3184949472864538,0.0,0.0222575790703192,0.0,0.0
0.0,0.9214581513038886,0.0,0.0,0.0,0.0
0.3991746791692842,0.0672168805538105,0.0,0.5,0.0,0.0
0.0,0.7109811837168349,0.0,0.4335282244247475,0.0,0.0
0.0,0.5577343649498554,0.0,0.2211328175250723,0.0,0.0
0.5182895178233835,0.0,0.0,0.0365790356467669,0.0,0.0
0.2859339902765821,0.0,0.0,0.4640660097234179,0.0,0.0
0.7053799983853662,0.2738399978471549,0.178480006458535,0.5,0.0,0.0
0.0,0.0588269184676717,0.0,0.0,0.0,0.0
0.0,0.6666666666666666,0.0,0.3262251634428562,0.0,0.0
0.5,0.0581157529330118,0.0,0.0,0.0,0.0
0.0,0.3619194746951375,0.0,0.5,0.0,0.0
0.0,0.0570726507218073,0.0,0.0856089760827111,0.0,0.0
0.5,0.0424980695551196,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.1360903891148639,0.0,0.0
0.043826011936422,0.3041159920423852,0.0,0.5,0.0,0.0
0.6088296352483211,0.7097876393378102,0.0,0.2176592704966423,0.0,0.0
0.0640161787853331,0.5813117616195558,1.0,0.0640161787853331,0.0,0.0
0.0,0.5885897606308583,0.0,0.0,0.0,0.0
0.38047174847795,0.4130188343480333,0.2390565030440999,0.0,0.0,0.0
0.0,0.6666666666666666,0.0,0.1507611058888462,0.0,0.0
0.0,0.6666666666666666,0.0,0.4829845429679258,0.0,0.0
0.0,0.6666666666666666,0.0,0.2840260172151034,0.0,0.0
0.3188748595293381,0.0,0.0,0.0,0.0,0.0
0.1657814058067435,0.112291458924342,0.0,0.0,0.0,0.0
0.3449938204791901,0.0,0.0,0.4050061795208099,0.0,0.0
0.5352472337747765,0.046996311699702,0.0,0.070494467549553,0.0,0.0
0.0,0.3926663194083869,0.0,0.4110005208874196,0.0,0.0
0.1691207830205178,0.4411722893059762,1.0,0.1691207830205178,0.0,0.0
0.3955974912676815,0.0,0.0,0.5,0.0,0.0
0.1412889448714548,0.1449480735047268,0.0,0.2174221102570903,0.0,0.0
0.5080988166340514,0.0,0.0,0.161267455577299,0.0,0.0
0.0690853682676223,0.5745528423098369,1.0,0.5,0.0,0.0
0.75,0.0,0.0,0.3399085666255098,0.0,0.0
0.6596060733849539,0.0,0.0,0.3192121467699078,0.0,0.0
0.6795702953864863,0.0939062728180182,0.0,0.0,0.0,0.0
0.1374371045952302,0.1500838605396929,0.0,0.0,0.0,0.0
0.4101619465312206,0.0598920356458529,0.0,0.5,0.0,0.0
0.0,0.3794608023643902,0.0,0.4308087964534146,0.0,0.0
0.0,0.393182027931,0.0,0.5,0.0,0.0
0.3974183754589099,0.0,0.0,0.0,0.0,0.0
0.0853516419154727,0.0,0.0,0.5,0.0,0.0
0.420963329309429,0.0,0.0,0.0,0.0,0.0
0.0,0.395679313630966,0.0,0.5,0.0,0.0
0.2003962427954152,0.0,0.0,0.5,0.0,0.0
0.4244450710970784,0.0,0.0,0.0,0.0,0.0
0.1363224622708918,0.0,0.0,0.2273550754582163,0.0,0.0
0.6366705863608972,0.0,0.0,0.0,0.0,0.0
0.1359729871558269,0.0,0.0,0.5,0.0,0.0
0.0,0.6666666666666666,0.0,0.0096805722824307,0.0,0.0
0.0,0.1565883533010948,0.0,0.5,0.0,0.0
0.5,0.068722784365829,0.0,0.3969158234512565,0.0,0.0
0.7254903521988925,0.0,0.0,0.4509807043977848,0.0,0.0
0.5,0.1512188464770886,0.0,0.0,0.0,0.0
0.0,0.2154827437114197,0.0,0.1767758844328704,0.0,0.0
0.2889084094338239,0.0,0.0,0.0,0.0,0.0
0.2498015873251919,0.3335978835664107,1.0,0.2498015873251919,0.0,0.0
0.5606759316741543,0.0,0.0,0.3106759316741542,0.0,0.0
0.7292595895792555,0.0092179601869975,0.0,0.0138269402804963,0.0,0.0
0.0,0.9361974386977064,0.0,0.0957038419534404,0.0,0.0
0.0,0.0,0.0,0.4823660612644778,0.0,0.0
0.5,0.0,0.0,0.2403247187859314,0.0,0.0
0.0,0.4672912468938758,0.0,0.2009368703408137,0.0,0.0
0.5,0.0638970866520879,0.0,0.0,0.0,0.0
0.75,0.4703763369714154,0.0,0.5,0.0,0.0
0.75,0.3057346808574351,0.0,0.5,0.0,0.0
0.0485234337108087,0.3117673627951961,0.0,0.4676510441927942,0.0,0.0
0.0,0.6666666666666666,0.0,0.2930216299557299,0.0,0.0
0.0,0.0,0.0,0.4442725718542393,0.0,0.0
0.5,0.1106590483557143,0.0,0.3340114274664285,0.0,0.0
0.0,0.0350383580402252,0.0,0.5,0.0,0.0
0.4586203349801854,0.0,0.0,0.0,0.0,0.0
0.7483234365251457,0.0,0.0,0.4966468730502912,0.0,0.0
0.0,0.2797821943719999,0.0,0.0,0.0,0.0
0.0,0.3710396926506781,0.0,0.2217202305119914,0.0,0.0
0.25,0.0,0.0,0.4567377402502856,0.0,0.0
0.3835879450341927,0.0,0.0,0.2671758900683854,0.0,0.0
0.3425706949745388,0.2099057400339482,0.0,0.5,0.0,0.0
0.0,0.3926014329353431,0.1778042988060295,0.0,0.0,0.0
0.6969885363036702,0.0,0.0,0.3939770726073404,0.0,0.0
0.0,0.446199567849079,0.0,0.1653503241131907,0.0,0.0
0.0,0.6083508061316272,0.0,0.0,0.0,0.0
0.0,0.3581801588740929,0.0,0.3209099205629535,0.0,0.0
0.0,0.3226533139083401,0.0,0.0,0.0,0.0
0.7342972365146054,0.0,0.0,0.468594473029211,0.0,0.0
0.0,0.6666666666666666,1.0,0.1947790356728313,0.0,0.0
0.7062199753236524,0.0,0.17512009870539,0.5,0.0,0.0
0.0,0.2525586358452371,0.0,0.0,0.0,0.0
0.5509448656231435,1.0,0.0,0.1018897312462869,0.0,0.0
0.6939003954133287,0.0,0.0,0.0,0.0,0.0
0.25,0.0,0.0,0.4779528424387955,0.0,0.0
0.667534437294146,0.0,0.0,0.0,0.0,0.0
0.0,0.1006866882593039,0.0,0.151030032388956,0.0,0.0
0.0,0.3522584038951513,0.0567752116854539,0.0,0.0,0.0
0.2860883362438938,0.2852155516748083,1.0,0.2860883362438938,0.0,0.0
0.0151133249016754,0.646515566797766,1.0,0.0151133249016754,0.0,0.0
0.5856644924317407,0.3333333333333333,0.0,0.1713289848634813,0.0,0.0
0.6426866937304351,0.3333333333333333,0.0,0.2853733874608702,0.0,0.0
0.5598929642438875,1.0,0.0,0.1197859284877748,0.0,0.0
0.0,0.2780402271576833,0.0,0.417060340736525,0.0,0.0
0.0,0.0,0.0,0.0198151728203596,0.0,0.0
0.0,0.5134103620810728,0.0,0.0,0.0,0.0
0.5,0.0,0.0,0.3488874178576033,0.0,0.0
0.0620825184154176,0.2505566421127765,0.0,0.1241650368308352,0.0,0.0
0.5,0.1904147821376463,0.0,0.0,0.0,0.0
0.0,0.2046866386587168,0.0,0.0,0.0,0.0
0.0179932237466917,0.3093423683377442,0.0,0.0,0.0,0.0
0.4702953390571227,0.0,0.0,0.0,0.0,0.0
0.0,0.6666666666666666,0.0,0.2556104419704085,0.0,0.0
0.2479549541421661,0.2231311314923705,0.0,0.3346966972385559,0.0,0.0
0.0,0.3584095430405026,0.0,0.0,0.0,0.0
0.0,0.1043032257985075,0.0,0.4478483871007462,0.0,0.0
0.6909377127150791,0.2545836169534387,0.0,0.5,0.0,0.0
0.5,0.0,0.0,0.4271392820964876,0.0,0.0
0.0170615646767991,0.0,0.0,0.5,0.0,0.0
0.0,0.3198898308483313,0.0,0.5,0.0,0.0
0.6899576379581691,0.3333333333333333,0.0,0.3799152759163381,0.0,0.0
0.4027965650992126,0.9351977100661416,0.0,0.0972034349007873,0.0,0.0
0.5,0.0117611340281251,0.0,0.0,0.0,0.0
0.403176710602419,0.0,0.0,0.306353421204838,0.0,0.0
0.0,0.5884653723990521,0.0,0.0586509707007109,0.0,0.0
0.0,0.3877993970314434,0.0,0.0816990955471652,0.0,0.0
0.4806143969852326,0.0258474706863565,0.0387712060295347,0.0193856030147673,0.0,0.0
0.0,0.6666666666666666,0.0,0.3506271355701158,0.0,0.0
0.6344897558431014,0.1793196744574685,0.0,0.5,0.0,0.0
0.2627876864293531,0.0,0.0,0.5,0.0,0.0
0.6280752994453822,0.1083775116041046,0.0,0.0,0.0,0.0
0.5,0.0,0.0,0.1544387128538883,0.0,0.0
0.0,0.6666666666666666,0.0,0.1811967154244095,0.0,0.0
0.25,0.0,0.0,0.3862148368551827,0.0,0.0
0.0,0.486949710832894,0.4608491324986823,0.0,0.0,0.0
0.5,0.0310195634731589,0.0,0.0,0.0,0.0
0.7351691667551109,0.0,0.0593233329795562,0.5,0.0,0.0
0.5704762644312802,0.920211673080569,0.0,0.5,0.0,0.0
0.0,0.5612082521571252,0.0,0.0,0.0,0.0
0.75,0.0978718947900945,0.0,0.5,0.0,0.0
0.5707530472671416,0.0,0.0,0.5,0.0,0.0
0.25,0.0,0.0,0.2292490575474094,0.0,0.0
0.6241024060110187,0.0,0.0,0.3741024060110187,0.0,0.0
0.0941023426637115,0.5411968764483845,1.0,0.0941023426637115,0.0,0.0
0.0220314598526719,0.637291386863104,1.0,0.0220314598526719,0.0,0.0
0.7258486920135838,0.0322017439818881,0.0,0.4516973840271677,0.0,0.0
0.0,0.6666666666666666,1.0,0.1452178221193482,0.0,0.0
0.0,0.0,0.0,0.0913614621407822,0.0,0.0
0.0,0.3901202493400328,0.1703607480200986,0.0,0.0,0.0
0.0,0.3072795545367444,0.0,0.0,0.0,0.0
0.0,0.2809240139326763,0.0,0.0,0.0,0.0
0.5,0.0,0.0,0.2644105360913379,0.0,0.0
0.5068187503168075,0.0,0.0,0.5,0.0,0.0
0.1228782626897436,0.1694956497470084,0.0,0.2542434746205126,0.0,0.0
0.75,0.5962359216258442,0.0,0.5,0.0,0.0
0.3694706873967091,0.0,0.0,0.2389413747934181,0.0,0.0
0.0508906030406932,0.5988125292790757,0.0,0.5,0.0,0.0
0.0835935980789252,0.2776042679473831,0.0,0.5,0.0,0.0
0.7048413550667303,0.879576946844614,0.0,0.4096827101334604,0.0,0.0
0.5,0.0,0.3579296869563113,0.5,0.0,0.0
0.0316376416465548,1.0,0.0,0.0,0.0,0.0
0.1748329838285822,0.0,0.0,0.1503340323428355,0.0,0.0
0.7046980501789699,0.0,0.0,0.0,0.0,0.0
0.0,0.0647513266811556,0.0,0.4514365049891332,0.0,0.0
0.0,0.884622429896584,0.0,0.1730663551551239,0.0,0.0
0.0,0.6505110007031408,0.0,0.0242334989452887,0.0,0.0
0.0,0.6666666666666666,0.0,0.3797566582031905,0.0,0.0
0.5,0.0361531880624202,0.0,0.4457702179063696,0.0,0.0
0.5224729863575338,0.1011231171744294,0.0,0.1516846757616441,0.0,0.0
0.1068822277353106,0.0,0.0,0.2862355445293787,0.0,0.0
0.0069278698968847,0.6481923469416406,0.0,0.0,0.0,0.0
0.0,0.5463547289173105,0.0,0.5,0.0,0.0
0.0523687849088032,0.0,0.0,0.3952624301823934,0.0,0.0
0.0,0.4168179186938913,0.0,0.374773121959163,0.0,0.0
0.5,0.0,0.0,0.455059513028048,0.0,0.0
0.0,0.3110011078373889,0.0,0.5,0.0,0.0
0.0227997462124062,0.6818664974749374,0.9544005075751876,0.0,0.0,0.0
0.6148299782137232,0.0,0.0,0.0,0.0,0.0
0.0,0.0187698573605742,0.0,0.0,0.0,0.0
0.6016591661338455,0.0,0.0,0.5,0.0,0.0
0.3713644582704809,0.4190903611530127,0.2572710834590381,0.0,0.0,0.0
0.0,0.6666666666666666,0.0,0.2455444707495641,0.0,0.0
0.0,0.0137933472602359,0.0,0.5,0.0,0.0
0.0,0.5048562611396336,0.0,0.5,0.0,0.0
0.2845016755725083,0.0,0.0,0.0,0.0,0.0
0.0,0.6666666666666666,0.0,0.4684198722519052,0.0,0.0
0.3181173930428501,0.0,0.0,0.0,0.0,0.0
0.6630002403275685,0.0,0.0,0.5,0.0,0.0
0.3332363636461398,0.0,0.0,0.0,0.0,0.0
0.5,0.0294655983451591,0.0,0.0,0.0,0.0
0.249036284638528,0.0,0.0,0.5,0.0,0.0
0.0,0.6666666666666666,1.0,0.3584914455622076,0.0,0.0
0.5,0.0,0.0,0.0575075185544213,0.0,0.0
0.6248997966671909,0.0,0.0,0.5,0.0,0.0
0.0,0.0,0.0,0.3732431719226801,0.0,0.0
0.0,0.3396541968317323,0.0,0.4905187047524015,0.0,0.0
0.0,0.3479105050364008,0.0,0.0,0.0,0.0
0.2814382868876178,0.0,0.0,0.0,0.0,0.0
0.0197487363951948,0.32016750906987,0.0,0.5,0.0,0.0
0.1038672424346782,0.0,0.0,0.5,0.0,0.0
0.0,0.9785962574383475,0.0,0.0321056138424785,0.0,0.0
0.7049770745853688,1.0,0.0,0.4099541491707376,0.0,0.0
0.0,0.1184585753150659,0.0,0.0,0.0,0.0
0.0,0.0024853347845664,0.0,0.4962719978231504,0.0,0.0
0.7263369058005882,0.3333333333333333,0.0,0.4526738116011762,0.0,0.0
0.575551252807081,0.0,0.0,0.325551252807081,0.0,0.0
0.6887109110233228,0.2516145480310971,0.0,0.5,0.0,0.0
0.396808895328207,0.1375881395623906,1.0,0.396808895328207,0.0,0.0
0.4393172249845874,0.0404551833436083,0.0,0.5,0.0,0.0
0.5765481149393901,0.0,0.69380754024244,0.5,0.0,0.0
0.5,0.3084343726370962,0.0,0.0,0.0,0.0
0.0105575726433779,0.6737050484289187,0.0,0.489442427356622,0.0,0.0
0.719405912408527,0.4149175669105946,0.0,0.4388118248170539,0.0,0.0
0.6750607082188373,0.0,0.0,0.3501214164376747,0.0,0.0
0.0372673282566384,0.283643562324482,0.0,0.4254653434867231,0.0,0.0
0.6863589721373902,0.0,0.0,0.5,0.0,0.0
0.073878803502746,0.0,0.0,0.5,0.0,0.0
0.75,0.2314499709506191,0.0,0.5,0.0,0.0
0.5,0.0,0.0,0.3927850247278114,0.0,0.0
0.0,0.6666666666666666,0.0,0.1228777513604962,0.0,0.0
0.05482909626004,1.0,0.0,0.0,0.0,0.0
0.2123860388626365,0.0,0.0,0.5,0.0,0.0
0.25,0.0,0.0,0.1079667383019294,0.0,0.0
0.5,0.1905922344084843,0.0,0.0,0.0,0.0
0.3015739327198934,0.199300474346714,0.0,0.2989507115200711,0.0,0.0
0.0951320788262083,0.2064905615650555,0.0,0.1902641576524166,0.0,0.0
0.0,0.1955863932259585,0.0,0.2066204101610622,0.0,0.0
0.71892245988045,0.2918966131739334,0.0,0.5,0.0,0.0
0.5145736387596773,0.0194315183462365,0.0,0.5,0.0,0.0
0.0,0.6666666666666666,0.0,0.100476897595154,0.0,0.0
0.6321972169497164,1.0,0.0,0.2643944338994329,0.0,0.0
0.5995156576514724,0.9331180700673212,0.0,0.5,0.0,0.0
0.0,0.6503593550477234,0.0,0.0,0.0,0.0
0.403278356952985,0.1289621907293533,1.0,0.403278356952985,0.0,0.0
0.3966707612847288,0.0,0.0,0.0,0.0,0.0
0.6128106785038248,0.0,0.548757285984701,0.5,0.0,0.0
0.0400581704224468,0.0,0.0,0.5,0.0,0.0
0.0,0.5420340846933497,0.0,0.5,0.0,0.0
0.0,0.6666666666666666,0.0,0.1878685716160392,0.0,0.0
0.4701762958275635,0.3532158027816243,0.0596474083448729,0.0,0.0,0.0
0.0,0.6666666666666666,0.3496153742439564,0.5,0.0,0.0
0.1427685608422658,0.0,0.0,0.5,0.0,0.0
0.0,0.4835005908437959,0.0,0.5,0.0,0.0
0.0,0.8263923694450911,0.0,0.0,0.0,0.0
0.4824430289814944,0.0,0.0,0.0,0.0,0.0
0.75,0.5541425056054109,0.0,0.5,0.0,0.0
0.5,0.0,0.0852629769255254,0.5,0.0,0.0
0.0,0.4049913030251444,0.0,0.0,0.0,0.0
0.3582389577649015,0.9054926385099344,0.283522084470197,0.0,0.0,0.0
0.0,0.7160527637896776,0.0,0.4259208543154834,0.0,0.0
0.6563486873710368,0.0,0.0,0.5,0.0,0.0
0.0,0.8173373577980496,0.0,0.0,0.0,0.0
0.5,0.0,0.0,0.491948002141268,0.0,0.0
0.2385732076743291,0.3485690564342277,1.0,0.2385732076743291,0.0,0.0
0.4460489965061689,0.0,0.0,0.0,0.0,0.0
0.7151792628429189,0.0,0.0,0.4303585256858378,0.0,0.0
0.1612286590659365,0.0,0.0,0.5,0.0,0.0
0.0,0.3823211558093528,0.0,0.4265182662859708,0.0,0.0
0.5219691601464351,0.0,0.0,0.5,0.0,0.0
0.6833954620217164,0.0,0.0,0.3667909240434328,0.0,0.0
0.0,0.717543683834359,0.0,0.0,0.0,0.0
0.0,0.1712420784069177,0.0,0.2568631176103766,0.0,0.0
0.5,0.0,0.0,0.2126520091229186,0.0,0.0
0.0,0.4322628468098852,0.0,0.175802864892586,0.0,0.0
0.235303419943949,0.352928773408068,1.0,0.235303419943949,0.0,0.0
0.0,0.2337954404731672,0.0,0.3831022797634164,0.0,0.0
0.5,0.1309633012043126,0.0,0.0,0.0,0.0
0.5727568503549674,1.0,0.0,0.1455137007099347,0.0,0.0
0.0,0.5143079582635363,0.0,0.2285380626046956,0.0,0.0
0.0,0.6917541416595099,0.0,0.4623687875107351,0.0,0.0
0.0528167008317758,0.0,0.0,0.5,0.0,0.0
0.5,0.0792898612803867,0.0,0.0,0.0,0.0
0.3865140399502471,0.0,0.0,0.136514039950247,0.0,0.0
0.7469199655171898,0.3292266206895863,0.0,0.5,0.0,0.0
0.3175743127409366,0.0,0.0,0.0675743127409366,0.0,0.0
0.5513580633382302,0.0,0.0,0.5,0.0,0.0
0.0,0.6666666666666666,0.9382083974817388,0.0308958012591305,0.0,0.0
0.0,0.056978159212072,0.0,0.0,0.0,0.0
0.0,0.081540379111942,0.0,0.0,0.0,0.0
0.7040547188283934,0.0612603748954754,0.0,0.4081094376567868,0.0,0.0
0.6195375609949174,0.0579833062244811,0.0,0.5,0.0,0.0
0.0,0.4510430069373371,0.0,0.5,0.0,0.0
0.4032657251095086,0.3082082443471035,0.0,0.0,0.0,0.0
0.546822245643994,0.0624296608586586,0.812711017424024,0.5,0.0,0.0
0.0,0.6666666666666666,0.0,0.0770655963495159,0.0,0.0
0.0,0.6256613418172507,0.0,0.0,0.0,0.0
0.0,0.1407361674314506,0.0,0.288895748852824,0.0,0.0
0.0,0.5264776251794978,0.0,0.2102835622307531,0.0,0.0
0.2512258510298623,0.2216773995422834,0.0,0.3325160993134251,0.0,0.0
0.0,0.6666666666666666,0.0,0.2927580474665484,0.0,0.0
0.0,0.0634821272038453,0.0,0.4047768091942319,0.0,0.0
0.162536293541399,0.0,0.0,0.1749274129172018,0.0,0.0
0.0,0.6821662759581768,0.0,0.0,0.0,0.0
0.0,0.3409519375020819,0.0,0.5,0.0,0.0
0.0,0.2978046277760027,0.0,0.0,0.0,0.0
0.5678901789230499,0.2428130947692666,0.0,0.1357803578460999,0.0,0.0
0.0,0.3063623402580429,0.0,0.0404564896129356,0.0,0.0
0.0755070145789568,0.5659906472280576,0.8489859708420864,0.4244929854210432,0.0,0.0
0.5477645066399653,0.0,0.0,0.5,0.0,0.0
0.2340274716476618,0.0,0.0,0.0319450567046764,0.0,0.0
0.0,0.6666666666666666,0.0,0.2306653825470786,0.0,0.0
0.5436510699736579,1.0,0.0,0.0873021399473156,0.0,0.0
0.0,0.4210311787190177,0.0,0.5,0.0,0.0
0.0159632181038529,0.656024521264098,0.968073563792294,0.0,0.0,0.0
0.5528774602722443,0.4743398940593181,0.0,0.1057549205444886,0.0,0.0
0.0,0.0,0.0,0.0125663846974021,0.0,0.0
0.75,0.0,0.0,0.4294540234729352,0.0,0.0
0.25,0.0,0.0,0.3752852416904373,0.0,0.0
0.3475260016910177,0.8983506677940118,0.3049479966179644,0.0,0.0,0.0
0.25,0.0,0.0,0.295263488665716,0.0,0.0
0.7037390136115964,0.3333333333333333,0.0,0.4074780272231929,0.0,0.0
0.0,0.0488068481568118,0.0,0.5,0.0,0.0
0.6773702638525231,0.0,0.0,0.0484198240983179,0.0,0.0
0.4876510776470751,0.2331990420914887,0.0,0.0,0.0,0.0
0.5,0.2275923013559379,0.0,0.0,0.0,0.0
0.0644948520292998,0.0,0.0,0.3710102959414003,0.0,0.0
0.1787631889958478,0.0,0.0,0.5,0.0,0.0
0.6489832692239286,0.0,0.0,0.3989832692239285,0.0,0.0
0.0,0.3082782706355348,0.0,0.4624174059533023,0.0,0.0
0.0,0.5170971017700399,0.5512913053101196,0.0,0.0,0.0
0.0507098132950938,0.2657202489398748,0.0,0.0,0.0,0.0
0.6710087939796975,0.5439765493874734,0.0,0.3420175879593949,0.0,0.0
0.0,0.7600599162803099,0.0,0.0,0.0,0.0
0.57674174531007,0.0,0.0,0.15348349062014,0.0,0.0
0.5101714110120308,0.3604570960320818,0.0,0.0203428220240614,0.0,0.0
0.0,0.2610641414595644,0.0,0.3915962121893466,0.0,0.0
0.1165036800703293,0.5889975466197804,0.7669926398593413,0.0,0.0,0.0
0.0,0.3901899808376516,0.0,0.5,0.0,0.0
0.4643916518686488,0.9762611012457658,0.0,0.0,0.0,0.0
0.25,0.0,0.0,0.3409801968695853,0.0,0.0
0.2436375319569925,0.0084832907240099,0.0,0.487275063913985,0.0,0.0
0.0,0.4682860180858463,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.2813161649034953,0.0,0.0
0.7178831996849849,0.0,0.0,0.02141120021001,0.0,0.0
0.75,0.0,0.0,0.30252751038761,0.0,0.0
0.3732575701287612,0.4178282865808258,0.2534848597424776,0.0,0.0,0.0
0.0,0.2532719951048061,0.0,0.5,0.0,0.0
0.6370863609518602,0.0,0.0,0.0,0.0,0.0
0.4688646297079606,0.0207569135280262,0.0,0.5,0.0,0.0
0.0,0.6666666666666666,0.3172452468009136,0.3413773765995432,0.0,0.0
0.5,0.2844228420957904,0.0,0.0,0.0,0.0
0.2127908922258009,0.049612143698932,0.0,0.4255817844516019,0.0,0.0
0.0,0.5966292772994659,0.0,0.0,0.0,0.0
0.2038280071276068,0.1974479952482621,0.0,0.2961719928723932,0.0,0.0
0.5536599610626141,0.912737760472273,0.0,0.5,0.0,0.0
0.0,0.5176167488514083,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.4165339158713897,0.0,0.0
0.1641701121139314,0.7761134080759542,0.6716597757721372,0.0,0.0,0.0
0.5,0.0,0.0,0.2489360155923334,0.0,0.0
0.0,0.2996520947404825,0.0,0.0505218578892761,0.0,0.0
0.0,0.1521321192347737,0.0,0.3859009105739197,0.0,0.0
0.0,0.4788301229439349,0.0,0.1408774077920488,0.0,0.0
0.6475980125615004,0.1967973500820005,0.0,0.5,0.0,0.0
0.7478501840887554,0.0,0.0,0.4978501840887553,0.0,0.0
0.0,0.4002242421847325,0.0,0.0,0.0,0.0
0.0,0.2318417994707438,0.0,0.0,0.0,0.0
0.1489861529967506,0.0,0.0,0.5,0.0,0.0
0.0,0.6666666666666666,0.2249116357861224,0.3875441821069388,0.0,0.0
0.0,0.6666666666666666,0.0,0.2935202284838749,0.0,0.0
0.368371013229913,0.1696128830089275,0.0,0.5,0.0,0.0
0.0,0.0253800594550481,0.0,0.0380700891825722,0.0,0.0
0.0811467159168302,0.5945362525183732,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0481138869369422,0.0,0.0
0.0,0.0945098742944553,0.0,0.141764811441683,0.0,0.0
0.102134282945251,0.3943085788126637,0.0,0.0,0.0,0.0
0.5,0.0,0.0,0.0615150662200079,0.0,0.0
0.0,0.6666666666666666,0.0,0.4882795850634679,0.0,0.0
0.6331278042359978,0.0,0.0,0.2662556084719955,0.0,0.0
0.268026825368829,0.3092975661748945,1.0,0.268026825368829,0.0,0.0
0.6237246687880174,0.1122447388550957,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.4572599943569281,0.0,0.0
0.683564128687333,0.9704729460832592,0.0,0.5,0.0,0.0
